"","Recording_ID","Genus","Specific_epithet","Subspecies","English_name","Recordist","Country","Locality","Latitude","Longitude","Vocalization_type","Audio_file","License","Url","Quality","Time","Date","group","Altitude","sex","stage","method","file.name","Spectrogram_small","Spectrogram_med","Spectrogram_large","Spectrogram_full","osci.small","osci.med","osci.large","Length","Uploaded","Other_species1","Other_species2","Remarks","Bird_seen","animal.seen","Playback_used","temp","regnr","auto","dvc","mic","smp","Other_species","Other_species3","Other_species4","Other_species5","sound.files"
"117","205693","Chrysococcyx","cupreus","","African Emerald Cuckoo","Étienne Leroy","Ivory Coast","Parc National du Banco",5.387,-4.0533,"song","https://xeno-canto.org/205693/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/205693","C","11:00","2014-11-07","birds","30","","","field recording","XC205693-141107-A identifier@Banco.mp3","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC205693-small.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC205693-med.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC205693-large.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/ffts/XC205693-full.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC205693-small.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC205693-med.png","//xeno-canto.org/sounds/uploaded/ZWAQHOJFLZ/wave/XC205693-large.png","0:31","2014-12-07",NA,NA,"","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-205693.mp3"
"118","205582","Chrysococcyx","cupreus","","African Emerald Cuckoo","James Bradley","Kenya","Katimok Forest, Tugen Hills",0.6002,35.7874,"song","https://xeno-canto.org/205582/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/205582","C","09:30","2014-11-08","birds","2200","","","field recording","XC205582-Emerald Cuckoo_KatimokForest_8Nov2014_1515.mp3","//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC205582-small.png","//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC205582-med.png","//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC205582-large.png","//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/ffts/XC205582-full.png","//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/wave/XC205582-small.png","//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/wave/XC205582-med.png","//xeno-canto.org/sounds/uploaded/ITRQTFVLNT/wave/XC205582-large.png","0:14","2014-12-07",NA,NA,"","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-205582.mp3"
"119","196096","Chrysococcyx","cupreus","","African Emerald Cuckoo","Rory Nefdt","Kenya","the Slaient, Aberdares, Nyeri",-0.3558,36.844,"song","https://xeno-canto.org/196096/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/196096","C","08:30","2013-10-27","birds","2100","","","field recording","XC196096-LS111935_EmraldCuckoo_Abardares_27Oct13_0800.mp3","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC196096-small.png","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC196096-med.png","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC196096-large.png","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC196096-full.png","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/wave/XC196096-small.png","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/wave/XC196096-med.png","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/wave/XC196096-large.png","0:38","2014-09-20",NA,NA,"","yes","yes","no","","","no","","","44100","Oriolus percivali",NA,NA,NA,"Chrysococcyx-cupreus-196096.mp3"
"120","157007","Chrysococcyx","cupreus","","African Emerald Cuckoo","Hans Groot","Uganda","Buhoma1, Bwindi Impenetrable Forest",-0.989,29.616,"song","https://xeno-canto.org/157007/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//xeno-canto.org/157007","C","10:00","2013-02-20","birds","1500","male","","field recording","XC157007-African Emerald Cuckoo Buhoma 200213.mp3","//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157007-small.png","//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157007-med.png","//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157007-large.png","//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/ffts/XC157007-full.png","//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/wave/XC157007-small.png","//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/wave/XC157007-med.png","//xeno-canto.org/sounds/uploaded/OTVUCEGYZN/wave/XC157007-large.png","0:12","2013-12-07",NA,NA,"","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-157007.mp3"
"121","138032","Chrysococcyx","cupreus","","African Emerald Cuckoo","Bram Piot","Uganda","Botanical Gardens Entebbe, Wakisso District",0.064,32.479,"song","https://xeno-canto.org/138032/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//xeno-canto.org/138032","C","09:00","2013-06-09","birds","1100","","","field recording","XC138032-AfricanEmeraldCuckoo_Entebbe_20130609_085727_edited.mp3","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138032-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138032-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138032-large.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138032-full.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC138032-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC138032-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC138032-large.png","0:22","2013-06-11","Chrysococcyx klaas","Pycnonotus tricolor","","no","no","no","","","no","","","44100",NA,"Alopochen aegyptiaca","Camaroptera brevicaudata",NA,"Chrysococcyx-cupreus-138032.mp3"
"122","138027","Chrysococcyx","cupreus","","African Emerald Cuckoo","Bram Piot","Uganda","Botanical Gardens Entebbe, Wakisso District",0.064,32.479,"song","https://xeno-canto.org/138027/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//xeno-canto.org/138027","C","07:00","2013-06-08","birds","1100","","","field recording","XC138027-AfricanEmeraldCuckoo_Entebbe_20130608_065356_edited.mp3","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138027-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138027-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138027-large.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/ffts/XC138027-full.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC138027-small.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC138027-med.png","//xeno-canto.org/sounds/uploaded/RGSEIIJGHA/wave/XC138027-large.png","1:06","2013-06-11","Bycanistes subcylindricus","Pycnonotus tricolor","","no","no","no","","","no","","","44100",NA,"Pogoniulus chrysoconus","Zosterops stuhlmanni",NA,"Chrysococcyx-cupreus-138027.mp3"
"123","118454","Chrysococcyx","cupreus","","African Emerald Cuckoo","Rory Nefdt","Zambia","Brindavan River Camp, Zambezi River",NA,NA,"song","https://xeno-canto.org/118454/download","//creativecommons.org/licenses/by-nc-sa/3.0/","//xeno-canto.org/118454","C","07:00","2012-12-30","birds","360","","","field recording","XC118454-23_Emerald_Cuckoo_Brindavan_River_30Dec12_0710_LS111467.mp3","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC118454-small.png","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC118454-med.png","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC118454-large.png","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC118454-full.png","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/wave/XC118454-small.png","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/wave/XC118454-med.png","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/wave/XC118454-large.png","0:31","2013-01-19","Prinia subflava","Andropadus importunus","","no","no","no","","","no","","","44100",NA,"Turtur chalcospilos",NA,NA,"Chrysococcyx-cupreus-118454.mp3"
"124","99166","Chrysococcyx","cupreus","","African Emerald Cuckoo","Mike Nelson","Cameroon","Lake Barombi Mbo",4.6639,9.3901,"song","https://xeno-canto.org/99166/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//xeno-canto.org/99166","C","11:00am","2012-03-28","birds","700","","","field recording","EmeraldCuckoo2.mp3","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99166-small.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99166-med.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99166-large.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99166-full.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99166-small.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99166-med.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99166-large.png","0:02","2012-04-19",NA,NA,"Singing from a distant tree behind the village","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-99166.mp3"
"125","99165","Chrysococcyx","cupreus","","African Emerald Cuckoo","Mike Nelson","Cameroon","Lake Barombi Mbo",4.6639,9.3901,"song","https://xeno-canto.org/99165/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//xeno-canto.org/99165","C","11:00am","2012-03-28","birds","700","","","field recording","EmeraldCuckoo1.mp3","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99165-small.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99165-med.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99165-large.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/ffts/XC99165-full.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99165-small.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99165-med.png","//xeno-canto.org/sounds/uploaded/PWDLINYMKL/wave/XC99165-large.png","0:02","2012-04-19",NA,NA,"Singing from a distant tree behind the village","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-99165.mp3"
"126","95664","Chrysococcyx","cupreus","","African Emerald Cuckoo","Rory Nefdt","Kenya","Jamhuri Showgrounds, Nairobi",-1.309,36.769,"song","https://xeno-canto.org/95664/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//xeno-canto.org/95664","C","10:00 hrs","2012-02-18","birds","1780","","","field recording","360_Emerald_Cuckoo_Jamhuri_18Feb12_1000.mp3","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC95664-small.png","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC95664-med.png","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC95664-large.png","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/ffts/XC95664-full.png","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/wave/XC95664-small.png","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/wave/XC95664-med.png","//xeno-canto.org/sounds/uploaded/QUBGGKWQNN/wave/XC95664-large.png","0:04","2012-02-26",NA,NA,"","unknown","unknown","unknown","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-95664.mp3"
"127","78569","Chrysococcyx","cupreus","","African Emerald Cuckoo","Derek Solomon","Zambia","South Luangwa National Park Mushilashi",-13.0667,31.9001,"song","https://xeno-canto.org/78569/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//xeno-canto.org/78569","C","07:15","2008-02-20","birds","520","","","field recording","Emerald Cuckoo 2 SLNP 2-08.mp3","//xeno-canto.org/sounds/uploaded/DNKBTPCMSQ/ffts/XC78569-small.png","//xeno-canto.org/sounds/uploaded/DNKBTPCMSQ/ffts/XC78569-med.png","//xeno-canto.org/sounds/uploaded/DNKBTPCMSQ/ffts/XC78569-large.png","//xeno-canto.org/sounds/uploaded/DNKBTPCMSQ/ffts/XC78569-full.png","//xeno-canto.org/sounds/uploaded/DNKBTPCMSQ/wave/XC78569-small.png","//xeno-canto.org/sounds/uploaded/DNKBTPCMSQ/wave/XC78569-med.png","//xeno-canto.org/sounds/uploaded/DNKBTPCMSQ/wave/XC78569-large.png","0:36","2011-05-25","Turtur chalcospilos","Dryoscopus cubla","","unknown","unknown","unknown","","","no","","","44100",NA,"Laniarius major",NA,NA,"Chrysococcyx-cupreus-78569.mp3"
"128","397446","Chrysococcyx","cupreus","","African Emerald Cuckoo","Peter de Rouw","Ghana","Track E of Gyankobo, Twifo, Central.",5.407,-1.4471,"song","https://xeno-canto.org/397446/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/397446","D","08:06","2017-11-25","birds","140","","","field recording","XC397446-LS102464_AfricanEmeraldCuckoo_02_Kakum_20171125_0806.mp3","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC397446-small.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC397446-med.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC397446-large.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/ffts/XC397446-full.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/wave/XC397446-small.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/wave/XC397446-med.png","//xeno-canto.org/sounds/uploaded/VFMLXNQVNW/wave/XC397446-large.png","0:16","2017-12-31","Chlorocichla simplex","Camaroptera brevicaudata","In distance.","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-397446.mp3"
"129","359007","Chrysococcyx","cupreus","","African Emerald Cuckoo","James Lidster","Ghana","Abrafo Forest",5.3254,-1.429,"song","https://xeno-canto.org/359007/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/359007","D","09:00","2015-12-03","birds","170","","","field recording","XC359007-African Emerald Cuckoo Kakum 151203_0524.MP3","//xeno-canto.org/sounds/uploaded/NRUIFMFTXY/ffts/XC359007-small.png","//xeno-canto.org/sounds/uploaded/NRUIFMFTXY/ffts/XC359007-med.png","//xeno-canto.org/sounds/uploaded/NRUIFMFTXY/ffts/XC359007-large.png","//xeno-canto.org/sounds/uploaded/NRUIFMFTXY/ffts/XC359007-full.png","//xeno-canto.org/sounds/uploaded/NRUIFMFTXY/wave/XC359007-small.png","//xeno-canto.org/sounds/uploaded/NRUIFMFTXY/wave/XC359007-med.png","//xeno-canto.org/sounds/uploaded/NRUIFMFTXY/wave/XC359007-large.png","0:08","2017-03-13",NA,NA,"","no","no","no","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-359007.mp3"
"130","350089","Chrysococcyx","cupreus","","African Emerald Cuckoo","Niall Perrins","Zimbabwe","Seldomseen, Vumba",-19.105,32.7533,"call","https://xeno-canto.org/350089/download","//creativecommons.org/licenses/by-nc-sa/4.0/","//xeno-canto.org/350089","D","06:40","2016-12-06","birds","1600","","","field recording","XC350089-2016-12-06 06_42 emerald cuckoo.mp3","//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC350089-small.png","//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC350089-med.png","//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC350089-large.png","//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/ffts/XC350089-full.png","//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/wave/XC350089-small.png","//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/wave/XC350089-med.png","//xeno-canto.org/sounds/uploaded/LWQXRZHFCU/wave/XC350089-large.png","0:31","2017-01-12",NA,NA,"","yes","yes","no","","","no","","","22050",NA,NA,NA,NA,"Chrysococcyx-cupreus-350089.mp3"
"131","77337","Chrysococcyx","cupreus","","African Emerald Cuckoo","Jason Anderson","Tanzania","Itulu Hills East",-5.288,34.285,"song","https://xeno-canto.org/77337/download","//creativecommons.org/licenses/by-nc-nd/2.5/","//xeno-canto.org/77337","D","10:00","2011-01-23","birds","1180","","","field recording","African Emerald Cuckoo Tz 01.mp3","//xeno-canto.org/sounds/uploaded/VOEGHWZWDL/ffts/XC77337-small.png","//xeno-canto.org/sounds/uploaded/VOEGHWZWDL/ffts/XC77337-med.png","//xeno-canto.org/sounds/uploaded/VOEGHWZWDL/ffts/XC77337-large.png","//xeno-canto.org/sounds/uploaded/VOEGHWZWDL/ffts/XC77337-full.png","//xeno-canto.org/sounds/uploaded/VOEGHWZWDL/wave/XC77337-small.png","//xeno-canto.org/sounds/uploaded/VOEGHWZWDL/wave/XC77337-med.png","//xeno-canto.org/sounds/uploaded/VOEGHWZWDL/wave/XC77337-large.png","0:10","2011-05-06",NA,NA,"","unknown","unknown","unknown","","","no","","","44100",NA,NA,NA,NA,"Chrysococcyx-cupreus-77337.mp3"
